idmov,fecha,idpoliza,idcuenta,nombre,cargo,abono
361,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
362,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
363,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
364,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
365,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
366,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
367,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
368,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
369,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
370,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
371,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
372,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
373,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
374,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
375,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
376,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
377,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
378,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
379,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
380,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
381,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
382,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
383,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
384,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
385,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
386,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
387,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
388,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
389,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
390,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
391,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
392,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
393,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
394,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
395,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
396,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
397,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
398,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
399,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
400,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
401,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
402,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
403,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
404,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
405,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
406,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
407,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
408,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
409,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
410,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
411,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
412,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
413,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
414,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
415,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
416,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
417,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
418,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
419,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
420,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
421,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
422,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
423,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
424,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
425,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
426,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
427,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
428,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
429,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
430,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
431,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
432,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
433,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
434,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
435,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
436,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
437,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
438,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
439,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
440,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
441,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
442,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
443,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
444,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
445,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
446,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
447,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
448,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
449,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
450,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
451,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
452,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
453,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
454,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
455,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
456,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
457,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
458,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
459,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
460,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
461,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
462,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
463,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
464,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
465,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
466,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
467,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
468,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
469,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
470,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
471,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
472,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
473,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
474,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
475,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
476,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
477,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
478,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
479,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
480,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
481,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
482,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
483,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
484,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
485,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
486,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
487,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
488,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
489,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
490,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
491,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
492,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
493,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
494,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
495,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
496,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
497,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
498,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
499,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
500,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
501,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
502,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
503,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
504,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
505,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
506,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
507,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
508,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
509,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
510,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
511,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
512,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
513,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
514,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
515,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
516,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
517,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
518,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
519,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
520,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
521,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
522,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
523,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
524,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
525,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
526,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
527,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
528,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
529,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
530,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
531,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
532,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
533,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
534,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
535,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
536,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
537,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
538,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
539,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
540,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
541,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
542,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
543,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
544,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
545,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
546,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
547,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
548,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
549,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
550,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
551,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
552,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
553,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
554,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
555,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
556,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
557,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
558,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
559,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
560,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
561,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
562,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
563,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
564,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
565,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
566,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
567,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
568,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
569,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
570,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
571,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
572,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
573,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
574,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
575,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
576,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
577,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
578,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
579,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
580,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
581,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
582,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
583,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
584,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
585,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
586,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
587,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
588,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
589,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
590,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
591,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
592,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
593,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
594,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
595,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
596,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
597,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
598,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
599,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
600,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
601,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
602,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
603,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
604,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
605,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
606,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
607,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
608,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
609,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
610,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
611,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
612,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
613,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
614,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
615,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
616,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
617,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
618,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
619,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
620,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
621,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
622,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
623,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
624,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
625,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
626,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
627,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
628,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
629,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
630,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
631,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
632,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
633,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
634,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
635,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
636,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
637,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
638,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
639,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
640,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
641,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
642,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
643,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
644,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
645,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
646,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
647,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
648,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
649,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
650,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
651,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
652,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
653,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
654,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
655,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
656,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
657,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
658,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
659,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
660,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
661,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
662,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
663,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
664,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
665,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
666,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
667,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
668,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
669,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
670,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
671,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
672,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
673,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
674,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
675,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
676,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
677,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
678,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
679,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
680,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
681,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
682,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
683,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
684,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
685,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
686,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
687,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
688,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
689,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
690,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
691,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
692,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
693,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
694,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
695,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
696,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
697,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
698,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
699,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
700,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
701,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
702,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
703,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
704,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
705,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
706,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
707,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
708,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
709,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
710,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
711,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
712,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
713,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
714,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
715,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
716,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
717,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
718,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
719,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
720,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
721,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
